unit:id:admin	unit:name	unit:classification	unit:relation_type	unit:related_unit_id:admin	unit:related_unit	unit:related_unit_class	unit:related_unit_first_cited_date	unit:related_unit_first_cited_date_start	unit:related_unit_last_cited_date	unit:related_unit_open
525482ec-6b9d-47ec-aeb6-846eaf165da5	Groupement Territoriale (Sikasso)	Gendarmerie;Military	child	cffd226a-41ce-479e-82cc-7ad42facad2d	Légion de Gendarmerie (Sikasso)	Command	2019-01-15	N		N
bb9da833-8334-4e66-a53e-de40e589dd15	Légion de Gendarmerie (Bamako)	Gendarmerie;Military	child	d0b6634d-cc40-42de-b953-d77110324c9e	Gendarmerie Nationale	Command	2009	N	2019-01-19	N
d37e0d6b-9c1b-4027-ba36-2b5a8796bfd9	Légion de Gendarmerie (Gao)	Gendarmerie;Military	child	d0b6634d-cc40-42de-b953-d77110324c9e	Gendarmerie Nationale	Command	2010-12-31	Y	2018	N
7bb42f92-b391-4b31-9818-41da63d2b657	Légion de Gendarmerie (Kayes)	Gendarmerie;Military	child	d0b6634d-cc40-42de-b953-d77110324c9e	Gendarmerie Nationale	Command	2015-04-30	N	2019-01-19	N
9909d5ca-1509-4338-9d0f-f7f7c1bb8af3	Légion de Gendarmerie (Kidal)	Gendarmerie;Military	child	d0b6634d-cc40-42de-b953-d77110324c9e	Gendarmerie Nationale	Command	2010-12-31	Y	2019-01-19	N
8f90827d-c022-4e87-9bfe-5c22a27dc537	Légion de Gendarmerie (Koulikoro)	Gendarmerie;Military	child	d0b6634d-cc40-42de-b953-d77110324c9e	Gendarmerie Nationale	Command	2010-12-31	Y	2019-01-19	N
0b8d548c-592e-4e23-8638-dedb444968ed	Légion de Gendarmerie (Mopti)	Gendarmerie;Military	child	d0b6634d-cc40-42de-b953-d77110324c9e	Gendarmerie Nationale	Command	2016-08-02	N	2019-01-19	N
cf989d97-6eb8-4c08-9b15-064f8aefd2ab	Légion de Gendarmerie (Ségou)	Gendarmerie;Military	child	d0b6634d-cc40-42de-b953-d77110324c9e	Gendarmerie Nationale	Command	2015-04-30	N	2019-01-19	N
cffd226a-41ce-479e-82cc-7ad42facad2d	Légion de Gendarmerie (Sikasso)	Gendarmerie;Military	child	d0b6634d-cc40-42de-b953-d77110324c9e	Gendarmerie Nationale	Command	2019-01-15	N	2019-01-19	N
66be9ba9-946a-43e5-a977-126409f8d208	Légion de Gendarmerie (Timbuktu)	Gendarmerie;Military	child	d0b6634d-cc40-42de-b953-d77110324c9e	Gendarmerie Nationale	Command	2015-07-03	N	2019-01-19	N
6efcd74d-32a0-4b93-99e6-0f5af657370b	Ministère de la Défense et des Anciens Combattants	Military	child	1a64b83d-7767-4c6d-9474-6ee4ada1a8d8	Comité National pour le Salut du Peuple	Command	2020-08-18	Y	2020-09-01	Y
6efcd74d-32a0-4b93-99e6-0f5af657370b	Ministère de la Défense et des Anciens Combattants	Military	child	4fac1035-4181-4b84-bb0b-dc08d840d631	Président de la République	Command	2010-05-	N	2020-08-18	E
2b4a1f22-2dfa-471e-99b4-02d90a0ff2f4	Opération Badenko	Military	child	7b6dd432-6a19-4e5b-9c9b-ddd26ce21915	Forces Armées Maliennes	Command	2012-02-15	Y	2013-07-28	E
f0354c3a-6e73-4d43-82f6-84221eddd191	Opération Dambé	Army;Military	child	7b6dd432-6a19-4e5b-9c9b-ddd26ce21915	Forces Armées Maliennes	Command	2017-01-05	Y	2020-01-29	E
78ad02fc-1648-418b-aad0-8a89ee326111	Opération Dambé Secteur 5	Military	child	f0354c3a-6e73-4d43-82f6-84221eddd191	Opération Dambé	Command	2017-07-	N		N
d6f843a0-ccef-4a9b-8269-e7f0e378c2ae	Opération Dambé Secteur 6	Military	child	f0354c3a-6e73-4d43-82f6-84221eddd191	Opération Dambé	Command	2019-08-06	N		N
dadf5297-ac7e-404a-8bf8-e001512cb4b7	Opération Maliba	Military	child	7b6dd432-6a19-4e5b-9c9b-ddd26ce21915	Forces Armées Maliennes	Command	2013-07-29	Y		N
25b641df-5af6-4f14-b45a-c47c20a41f90	Opération Maliko	Military	child	7b6dd432-6a19-4e5b-9c9b-ddd26ce21915	Forces Armées Maliennes	Command	2020-01-30	Y		Y
0bf82fa8-87aa-47ab-9be0-2489927b67ee	Opération Maliko Secteur 1	Military	child	ae62a13a-7730-4218-820d-fea7ac9df18c	Théâtre Est (Opération Maliko)	Command	2020-04-17	N		Y
638a6b36-80c8-4a86-ad13-fe3742e9c01f	Opération Maliko Secteur 3	Military	child	6672addd-6b09-4388-b3f4-b9d13f4d14e2	Théâtre Centre (Opération Maliko)	Command	2020-07-30	N	2020-08-01	Y
47663135-6cf4-492a-a7f0-bffffc6eae68	Opération Maliko Secteur 4	Military	child	6672addd-6b09-4388-b3f4-b9d13f4d14e2	Théâtre Centre (Opération Maliko)	Command	2020-06-03	N		Y
4f4ec723-43e8-4c7a-8472-33c750598e9c	Opération Maliko Secteur 5	Military	child	6672addd-6b09-4388-b3f4-b9d13f4d14e2	Théâtre Centre (Opération Maliko)	Command	2021-02-14	N		Y
787a313d-4e85-48d1-9eab-0cccb557f243	Opération Maliko Secteur 6	Military	child	acefe622-47e9-4ef0-a145-cda7b0c41951	Unknown Théâtre (Opération Maliko)	Command	2020-09-03	N	2020-12-07	Y
6d02bdf7-1daf-40a2-8693-215d572f7cfb	Peloton de la Garde Nationale (Diema)	National Guard;Military	child	c50112cd-9644-40bf-a49d-2c200d7b91a3	Unknown Compagnie Territorale (Garde Nationale)	Command	2015-04-30	N		Y
f6368d25-dd72-4475-9a92-01ee2de5c8b2	Peloton de la Garde Nationale (Dioïla)	National Guard;Military	child	c50112cd-9644-40bf-a49d-2c200d7b91a3	Unknown Compagnie Territorale (Garde Nationale)	Command	2015-04-30	N		Y
3dac4838-cd0c-4031-9c71-41f64b1cd86e	Peloton de la Garde Nationale (Diré)	National Guard;Military	child	c50112cd-9644-40bf-a49d-2c200d7b91a3	Unknown Compagnie Territorale (Garde Nationale)	Command	2015-04-30	N		Y
eb72f003-2387-4fb3-8658-677ce051be22	Peloton de la Garde Nationale (Djenné)	National Guard;Military	child	c50112cd-9644-40bf-a49d-2c200d7b91a3	Unknown Compagnie Territorale (Garde Nationale)	Command	2015-04-30	N		Y
590e1e3b-b8ac-4a2b-b8aa-b1049f3d4f5a	Peloton de la Garde Nationale (Goundam)	National Guard;Military	child	c50112cd-9644-40bf-a49d-2c200d7b91a3	Unknown Compagnie Territorale (Garde Nationale)	Command	2015-07-08	N		Y
45640813-732f-4919-8b8b-27ad552dbd46	Peloton de la Garde Nationale (Kadiolo)	National Guard;Military	child	c50112cd-9644-40bf-a49d-2c200d7b91a3	Unknown Compagnie Territorale (Garde Nationale)	Command	2015-04-30	N		Y
a2add7e1-9f2f-4678-abe4-2aa344fad211	Peloton de la Garde Nationale (Kolokani)	National Guard;Military	child	c50112cd-9644-40bf-a49d-2c200d7b91a3	Unknown Compagnie Territorale (Garde Nationale)	Command	2019-11-19	N		Y
1aa380bc-3e4e-4075-ac2e-0839d32bbfff	Peloton de la Garde Nationale (Kolondieba)	National Guard;Military	child	c50112cd-9644-40bf-a49d-2c200d7b91a3	Unknown Compagnie Territorale (Garde Nationale)	Command	2015-04-30	N		Y
f0f01f15-2c96-467f-8599-340f985c94ec	Peloton de la Garde Nationale (Koro)	National Guard;Military	child	c50112cd-9644-40bf-a49d-2c200d7b91a3	Unknown Compagnie Territorale (Garde Nationale)	Command	2015-04-30	N		Y
6e73bec3-f771-4324-9b12-c0e828794745	Peloton de la Garde Nationale (Mondoro-Habe)	National Guard;Military	child	c50112cd-9644-40bf-a49d-2c200d7b91a3	Unknown Compagnie Territorale (Garde Nationale)	Command	2019	N		Y
7e4bcb1e-1b08-424a-ba4c-4ad8043faff8	Peloton de la Garde Nationale (Tenenkou)	National Guard;Military	child	c50112cd-9644-40bf-a49d-2c200d7b91a3	Unknown Compagnie Territorale (Garde Nationale)	Command	2015-04-30	N		Y
e59932cf-bfab-4109-aea9-1b1bf323329f	Peloton de la Garde Nationale (Youwarou)	National Guard;Military	child	c50112cd-9644-40bf-a49d-2c200d7b91a3	Unknown Compagnie Territorale (Garde Nationale)	Command	2017-05-31	N		Y
4c859181-6e63-4d65-8571-04b430601c20	Peloton de surveillance et d'intervention (Légion de Gendarmerie Bamako)	Gendarmerie;Military	child	bb9da833-8334-4e66-a53e-de40e589dd15	Légion de Gendarmerie (Bamako)	Command	2017-10-09	Y		Y
9cfea1e9-cc20-49e3-8226-3dc9f69dff94	Peloton de surveillance et d'intervention (Légion de Gendarmerie Gao)	Gendarmerie;Military	child	d37e0d6b-9c1b-4027-ba36-2b5a8796bfd9	Légion de Gendarmerie (Gao)	Command	2017-10-09	Y		Y
23edb94b-fbd5-4b66-b086-59ef1325feeb	Peloton de surveillance et d'intervention (Légion de Gendarmerie Kayes)	Gendarmerie;Military	child	7bb42f92-b391-4b31-9818-41da63d2b657	Légion de Gendarmerie (Kayes)	Command	2017-10-09	Y		Y
d09fb20d-bf9a-4ddf-94f4-64be69ca6efc	Peloton de surveillance et d'intervention (Légion de Gendarmerie Kidal)	Gendarmerie;Military	child	9909d5ca-1509-4338-9d0f-f7f7c1bb8af3	Légion de Gendarmerie (Kidal)	Command	2017-10-09	Y		Y
2aa02ce4-fea3-42cf-8ceb-96eb57c4b8d6	Peloton de surveillance et d'intervention (Légion de Gendarmerie Koulikoro)	Gendarmerie;Military	child	8f90827d-c022-4e87-9bfe-5c22a27dc537	Légion de Gendarmerie (Koulikoro)	Command	2017-10-09	Y		Y
faf4f343-47c4-4fb1-b361-d16e0b66dd37	Peloton de surveillance et d'intervention (Légion de Gendarmerie Mopti)	Gendarmerie;Military	child	0b8d548c-592e-4e23-8638-dedb444968ed	Légion de Gendarmerie (Mopti)	Command	2017-10-09	Y		Y
39d82c19-bcb8-4d73-9490-b692bfd04499	Peloton de surveillance et d'intervention (Légion de Gendarmerie Ségou)	Gendarmerie;Military	child	cf989d97-6eb8-4c08-9b15-064f8aefd2ab	Légion de Gendarmerie (Ségou)	Command	2017-10-09	Y		Y
625fffb9-be36-4cd9-866b-0a54e2372e2a	Peloton de surveillance et d'intervention (Légion de Gendarmerie Sikasso)	Gendarmerie;Military	child	cffd226a-41ce-479e-82cc-7ad42facad2d	Légion de Gendarmerie (Sikasso)	Command	2017-10-09	Y		Y
4d0e483a-1406-44fd-91bb-64e9f56eb423	Peloton de surveillance et d'intervention (Légion de Gendarmerie Timbuktu)	Gendarmerie;Military	child	66be9ba9-946a-43e5-a977-126409f8d208	Légion de Gendarmerie (Timbuktu)	Command	2017-10-09	Y		Y
254578f8-b26f-494b-bc3e-72388d825047	Peloton Permanent de la Garde Nationale (Kati)	National Guard;Military	child	c50112cd-9644-40bf-a49d-2c200d7b91a3	Unknown Compagnie Territorale (Garde Nationale)	Command	2019-08-20	Y		Y
ccd1b0b4-1543-4e2d-b414-a237092d06e9	Peloton Permanent de la Garde Nationale (Tominian)	National Guard;Military	child	c50112cd-9644-40bf-a49d-2c200d7b91a3	Unknown Compagnie Territorale (Garde Nationale)	Command	2015-04-30	N		Y
20ee9863-043c-4a6b-ba4c-230698b97940	Pelotonde la Garde Nationale (Bandiagara)	National Guard;Military	child	c50112cd-9644-40bf-a49d-2c200d7b91a3	Unknown Compagnie Territorale (Garde Nationale)	Command	2015-04-30	N		Y
e034327b-9621-4f40-989d-00ae9fdb94bb	Région de Gendarmerie (Bamako)	Gendarmerie;Military	child	d0b6634d-cc40-42de-b953-d77110324c9e	Gendarmerie Nationale	Command	2019-05-29	Y		Y
0941398a-ced1-4e0a-b475-896dbb57ce69	Région de Gendarmerie (Gao)	Gendarmerie;Military	child	d0b6634d-cc40-42de-b953-d77110324c9e	Gendarmerie Nationale	Command	2019-05-29	Y		Y
34137b83-693d-4e8b-84fb-acd486bf5e60	Région de Gendarmerie (Mopti)	Gendarmerie;Military	child	d0b6634d-cc40-42de-b953-d77110324c9e	Gendarmerie Nationale	Command	2019-05-29	Y		Y
74b1ebd1-1df5-4ecc-871b-d7cfcd5ccffe	Région de Gendarmerie (Ségou)	Gendarmerie;Military	child	d0b6634d-cc40-42de-b953-d77110324c9e	Gendarmerie Nationale	Command	2019-05-29	Y		Y
a980c55a-2502-4c77-88b2-66316c19c543	Second Unnamed Groupement d’Intervention Rapide	National Guard;Military	child	af7888d6-e892-417b-8d09-b197ab071d99	Garde Nationale	Command	2018-02-	N		Y
199494bd-0f7c-4856-97bd-6efbffd372dd	Secteur Centre	Peacekeeping	child	9c6d621a-4774-44fd-88e0-089475f19360	Mission multidimensionnelle intégrée des Nations Unies pour la stabilisation au Mali	Command	2020-09-	N		Y
62061ef7-7d3d-4fde-b29b-95d11e7b6aa0	Secteur Est	Peacekeeping	child	9c6d621a-4774-44fd-88e0-089475f19360	Mission multidimensionnelle intégrée des Nations Unies pour la stabilisation au Mali	Command	2020-09-	N		Y
1e39af8a-4b1b-4258-995e-831dd91dec74	Secteur Nord	Peacekeeping	child	9c6d621a-4774-44fd-88e0-089475f19360	Mission multidimensionnelle intégrée des Nations Unies pour la stabilisation au Mali	Command	2020-09-	N		Y
e1129681-d051-406c-b054-d2539be3ece5	Secteur Ouest	Peacekeeping	child	9c6d621a-4774-44fd-88e0-089475f19360	Mission multidimensionnelle intégrée des Nations Unies pour la stabilisation au Mali	Command	2020-09-	N		Y
76da3e32-1ed3-480e-87ed-c0cbb61234dc	Secteur Sud	Peacekeeping	child	9c6d621a-4774-44fd-88e0-089475f19360	Mission multidimensionnelle intégrée des Nations Unies pour la stabilisation au Mali	Command	2020-09-	N		Y
1d735ef4-9a9f-41ee-97e9-dc3279676b3b	Théâtre Centre (Opération Dambé)	Military	child	f0354c3a-6e73-4d43-82f6-84221eddd191	Opération Dambé	Command	2019-03-08	Y	2020-01-29	E
6672addd-6b09-4388-b3f4-b9d13f4d14e2	Théâtre Centre (Opération Maliko)	Military	child	25b641df-5af6-4f14-b45a-c47c20a41f90	Opération Maliko	Command	2020-01-30	Y	2021-02-14	Y
dfccbfaa-b34b-4ec8-a56e-9384619bca37	Théâtre Est (Opération Dambé)	Military	child	f0354c3a-6e73-4d43-82f6-84221eddd191	Opération Dambé	Command	2019-03-08	Y	2020-01-29	E
ae62a13a-7730-4218-820d-fea7ac9df18c	Théâtre Est (Opération Maliko)	Military	child	25b641df-5af6-4f14-b45a-c47c20a41f90	Opération Maliko	Command	2020-01-30	Y		Y
c50112cd-9644-40bf-a49d-2c200d7b91a3	Unknown Compagnie Territorale (Garde Nationale)	National Guard;Military	child	2f246a1b-7063-4684-93e0-d9e121d6b054	Unknown Groupement Territoriale (Garde Nationale)	Command	2015-04-30	N	2019	Y
13ade254-a92f-4be8-827d-a890f20f246a	Unknown Compagnie Territoriale	Gendarmerie;Military;Placeholder	child	e9bf2b47-a277-4048-a2ab-ef57554dedeb	Unknown Groupement Territoriale	Command	1963-04-	N	2020-07-25	Y
26b3dc7c-e565-4963-8e7a-22172e1e3243	Unknown Groupement Mobile Nationale)	National Guard;Military	child	af7888d6-e892-417b-8d09-b197ab071d99	Garde Nationale	Command	2018-02-	N		Y
e9bf2b47-a277-4048-a2ab-ef57554dedeb	Unknown Groupement Territoriale	Gendarmerie;Military;Placeholder	child	8809a207-f031-4681-8eac-d291e731013b	Unknown Région de Gendarmerie	Command	2019-05-29	Y	2020-07-25	Y
e9bf2b47-a277-4048-a2ab-ef57554dedeb	Unknown Groupement Territoriale	Gendarmerie;Military;Placeholder	child	0cadaa9b-a38c-4ffb-9272-3fa0ccca42a8	Unknown Légion de Gendarmerie	Command	1963-04-	N	2019-05-28	E
2f246a1b-7063-4684-93e0-d9e121d6b054	Unknown Groupement Territoriale (Garde Nationale)	National Guard;Military	child	af7888d6-e892-417b-8d09-b197ab071d99	Garde Nationale	Command	2018-02-	N		Y
0cadaa9b-a38c-4ffb-9272-3fa0ccca42a8	Unknown Légion de Gendarmerie	Gendarmerie;Military;Placeholder	child	d0b6634d-cc40-42de-b953-d77110324c9e	Gendarmerie Nationale	Command	1963-04-	N	2019-05-28	E
f71fe3e9-a1d4-40de-a2d9-b3b619d510e9	Unknown Régiment	Army;Military;Placeholder	child	edc10df6-4aac-4077-96d1-e66ff37500f1	Unknown Région Militaire	Command	1997	N		N
6393aa1d-66d6-44c9-b41a-2038ed94a7e0	Unknown Régiment (1 Région Militaire)	Army;Military;Placeholder	child	7214a59a-43b5-4406-9a2f-42487a7ffc2a	1 Région Militaire	Command	2006-09-01	N		N
1e5e4bc9-1d35-438e-89fc-17fb24d38aa4	Unknown Régiment (2 Région Militaire)	Army;Military;Placeholder	child	48713a8a-cbf0-494f-a0e6-6902e9d6db50	2 Région Militaire	Command	1993-08-01	N	2017-05-02	N
3637ab1e-85a9-409b-b1a8-fcb54a8ecee6	Unknown Régiment (3 Région Militaire)	Army;Military;Placeholder	child	cd3fb3e8-355c-47c4-a47d-9e1ee1cabfc9	3 Région Militaire	Command	2009-04-14	N	2018-08-30	N
39853f07-8559-46d0-98e9-d58ebbc06475	Unknown Régiment (4 Région Militaire)	Army;Military;Placeholder	child	3773c0fe-2026-4d10-917e-da37e675c58e	4 Région Militaire	Command	1994	N	2011-06-17	N
b17224db-45fc-4cb1-b568-3035e9517a11	Unknown Régiment (5 Région Militaire)	Army;Military;Placeholder	child	a4eee7cc-b4f3-4e91-be52-885367f6409f	5 Région Militaire	Command	2014-08-18	N	2020-05-	N
3f4076b8-097a-4967-bcf9-7ad2736dd650	Unknown Régiment (6 Région Militaire)	Army;Military;Placeholder	child	7e0d5691-9ffa-4058-8dbb-ed0473e8329d	6 Région Militaire	Command	1999	N		N
aff36d72-de70-4532-bcc8-3a7108b9d19c	Unknown Régiment (7 Région Militaire)	Army;Military;Placeholder	child	07f598aa-5bde-48cd-913b-9b0b59d7347e	7 Région Militaire	Command	2014-08-18	N	2014-08-21	N
4abb86d7-cba2-4d3b-b47a-fadb0ed4cafe	Unknown Régiment (8 Région Militaire)	Army;Military;Placeholder	child	9dd53a4a-f279-458d-b843-fe24ec6a0b7f	8 Région Militaire	Command	2014-08-18	N	2018-06-15	N
8809a207-f031-4681-8eac-d291e731013b	Unknown Région de Gendarmerie	Gendarmerie;Military;Placeholder	child	d0b6634d-cc40-42de-b953-d77110324c9e	Gendarmerie Nationale	Command	2019-05-29	Y	2020-07-25	Y
edc10df6-4aac-4077-96d1-e66ff37500f1	Unknown Région Militaire	Army;Military;Placeholder	child	e2de48e7-59e7-4a1d-922e-2859d3c77151	Armée de Terre	Command	2008	N	2010	N
acefe622-47e9-4ef0-a145-cda7b0c41951	Unknown Théâtre (Opération Maliko)	Military	child	25b641df-5af6-4f14-b45a-c47c20a41f90	Opération Maliko	Command	2020-01-30	Y		Y
